Incident Id;Primary Charge;Street;City;State;Zipcode;Date of Arrest;Time of Arrest;Age;Race;Gender;Ethnicity;Type of Arrest;Drugs or Alcohol Present;Weapon Present;Disposition;latitude_longitude
39784;FAIL TO PAY TAXI/CAB;110 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-02-14;1:23 PM;45;B;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.912920723,-79.05648283
39785;ASSAULT ON FEMALE;1798 MARTIN LUTHER KING JR BLVD/PERKINS DR;CHAPEL HILL;NC;27514;2019-02-14;7:22 PM;46;B;M;N;ON VIEW;Y;;CLEARED BY ARREST;35.966097,-79.0591095
39787;DRUGS-MISD POSS;710 CLELAND DR;CHAPEL HILL;NC;27517;2019-02-14;11:41 PM;20;W;M;;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.92152,-79.023888
39783;CONCEALING MDSE/SHOPLIFTING;143 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-02-13;4:54 PM;19;W;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.911782,-79.0578765
39780;2ND DEGREE TRESPASS;127 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-02-12;3:42 AM;27;W;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913560552,-79.054784832
39781;ASSAULT-SIMPLE;201 SOUTHE ESTES DRIVE;CHAPEL HILL;NC;27514;2019-02-12;11:00 AM;;;;;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.930079738,-79.065372689
39782;DRUNK / DISRUPTIVE;100 E FRANKLIN ST/S COLUMBIA ST;CHAPEL HILL;NC;27514;2019-02-12;9:18 PM;53;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913159,-79.0557795
39772;CCW AFTER CONSUMING ALCOHOL;509 PINE BLUFF TRL;CHAPEL HILL;NC;27516;2019-02-11;7:12 AM;27;W;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.896826769,-79.062185115
39776;FAIL TO APPEAR/COMPL;1493 MARTIN LUTHER KING JR BLVD/NEW STATESIDE DR;CHAPEL HILL;NC;27516;2019-02-11;10:03 AM;31;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.955144,-79.0579935
39778;DRUNK / DISRUPTIVE;1800 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-02-11;8:11 PM;53;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.936523,-79.0253685
39779;DRUNK / DISRUPTIVE;1650 E FRANKLIN ST/S ELLIOTT RD;CHAPEL HILL;NC;27514;2019-02-11;9:07 PM;53;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.935011,-79.0294005
39771;1ST DEGREE TRESPASS;127 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-02-10;5:50 AM;48;W;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913560552,-79.054784832
39770;OPEN CONTAINER;149 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-02-10;12:15 AM;22;W;F;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.91381733,-79.054132798
39774;FRAUDULENT USE OF ID  M;305 W ROSEMARY ST;CHAPEL HILL;NC;;2019-02-10;1:15 AM;19;B;M;N;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.912941454,-79.059045979
39767;OPEN CONTAINER;149 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-02-10;12:15 AM;21;W;F;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.91381733,-79.054132798
39773;FRAUDULENT USE OF ID  M;305 W ROSEMARY ST;CHAPEL HILL;NC;;2019-02-10;1:35 AM;20;W;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.912941454,-79.059045979
39766;OPEN CONTAINER;157 E ROSEMARY ST;CHAPEL HILL;NC;27514;2019-02-10;12:02 AM;24;W;F;H;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914971162,-79.0540119
39768;OPEN CONTAINER;157 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-02-10;12:02 AM;29;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913878381,-79.053952044
39777;UNDERAGE POSS OF SPIRITIOUS LIQUOR  M;;CHAPEL HILL;NC;;2019-02-09;11:30 AM;20;A;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.91489,-79.05677
39760;BREAKING/ENTER-MISD;600 CHURCH ST;CHAPEL HILL;NC;27516;2019-02-09;4:29 AM;19;W;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.916862536,-79.060802381
39764;ASSAULT-SIMPLE;107 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-02-09;3:06 AM;22;A;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.91333573,-79.055388188
39765;OPEN CONTAINER;149 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-02-09;11:45 PM;23;W;F;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.91381733,-79.054132798
39762;FAIL TO APPEAR/COMPL;888 MARTIN LUTHER KING JR BLVD/BARCLAY RD;CHAPEL HILL;NC;27514;2019-02-09;10:38 PM;30;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.930448,-79.055001
39769;OPEN CONTAINER;VANCE ST/PITTSBORO ST;CHAPEL HILL;NC;27516;2019-02-09;11:00 PM;22;W;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.906688,-79.0548075
39763;OPEN CONTAINER;157 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-02-09;11:47 PM;24;W;F;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913878381,-79.053952044
39761;PROBATION VIOLATION;MARTIN LUTHER KING JR BLVD.HOMESTEAD RD;CHAPEL HILL;NC;;2019-02-09;8:11 PM;47;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.969306971,-79.06126071
39775;OPEN CONTAINER  M;E LONGVIEW / N COLUMBIA ST;CHAPEL HILL;NC;;2019-02-09;11:35 PM;21;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.91972,-79.0597215
39758;PANHANDLING/LOITERING;1800 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27516;2019-02-08;5:13 PM;72;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.96823,-79.058646
39759;ASSAULT-SIMPLE;1800 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27516;2019-02-08;5:18 PM;58;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.96823,-79.058646
39794;ASSAULT ON EMERGENCY PERSONNEL;306 W ROSEMARY ST;CHAPEL HILL;NC;27516;2019-02-08;2:00 AM;28;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.912980228,-79.059322464
39754;PHYSICAL SIMPLE ASSAULT-NON AGGRAVATED;706 GOMAINS AVE;CHAPEL HILL;NC;27516;2019-02-07;3:41 PM;59;B;F;N;ON VIEW;N;CLUB/BLACKJACK/BRASS KNUCKLES;CLEARED BY ARREST;35.915534171,-79.066633757
39757;IDENTITY THEFT;1800 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-02-07;4:24 PM;24;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;HANDGUN;CLEARED BY ARREST;35.936523,-79.0253685
39755;IMPAIRED DRIVING DWI;97 SCARLETT DR/OLD DURHAM RD;CHAPEL HILL;NC;27517;2019-02-07;3:53 AM;22;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.944299,-79.0123995
39753;VIOLATION OF RELEASE ORDER;723 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27516;2019-02-07;1:12 PM;51;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.923104563,-79.05509745
39756;OPEN BEVERAGE;2321 HOMESTEAD RD/WEAVER DAIRY RD X;CHAPEL HILL;NC;27516;2019-02-07;10:31 PM;50;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.951616,-79.067268
39752;POSSESSION MARIJUANA;1811 E FRANKLIN ST/EASTGATE CROSSING;CHAPEL HILL;NC;27514;2019-02-06;11:40 PM;23;W;F;N;ON VIEW;Y;;CLEARED BY ARREST;35.9369053,-79.026264718
39751;FAIL TO APPEAR/COMPL;1749 DOBBINS DR;CHAPEL HILL;NC;27514;2019-02-06;1:04 PM;19;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.945919,-79.014636
39749;CCW;1100 N HERITAGE CIR;CHAPEL HILL;NC;27516;2019-02-05;12:25 AM;20;B;M;N;ON VIEW;Y;HANDGUN;CLEARED BY ARREST;35.947979538,-79.061214044
39750;FUGITIVE-AGG INDECENT LIBERTY W/ MINOR;NC 54/S COLUMBIA ST;CHAPEL HILL;NC;27516;2019-02-05;9:13 AM;23;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.893512,-79.0574715
39748;CONSUMING ON OFF PREMISES;1213 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27516;2019-02-04;4:45 PM;55;B;M;N;SUMMONED/CITED;Y;UNARMED;;35.947702415,-79.058585373
39746;IMPAIRED DRIVING DWI;150 E ROSEMARY ST;CHAPEL HILL;NC;27514;2019-02-03;1:35 AM;29;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.914838303,-79.054215869
39747;LARCENY -  ALL OTHER;101 MANNING DR;CHAPEL HILL;NC;27514;2019-02-02;5:57 PM;43;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.905356,-79.0510815
39745;WORTHLESS CHECK;723 PROVIDENCE GLEN DR;CHAPEL HILL;NC;27514;2019-02-02;1:40 PM;79;W;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.9497692,-79.010954058
39744;FAIL TO APPEAR/COMPL;225 N GRAHAM ST;CHAPEL HILL;NC;27516;2019-02-01;10:38 AM;25;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.913239413,-79.065301514
39743;FUGITIVE;634 IVES CT;CHAPEL HILL;NC;27514;2019-02-01;1:30 AM;30;W;F;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.948923921,-79.011511629
39742;ASSAULT ON GOVERNMENT OFFICIAL;1325 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27516;2019-01-31;11:02 PM;57;W;M;H;;Y;;CLEARED BY ARREST;35.95215797,-79.057961941
39740;OUT-OF-STATE FUGITIVE;724 W BARBEE CHAPEL RD;CHAPEL HILL;NC;27517;2019-01-31;1:46 PM;27;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.906956595,-79.015125798
39739;DRUG PARAPHERNALIA;100 FORMOSA LN;CHAPEL HILL;NC;27517;2019-01-31;5:45 PM;54;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.940519,-79.015490061
39741;VIOLATION DOMESTIC VIOLENCE PROTECTIVE ORDER;NORTHFIELD DR/MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27516;2019-01-31;4:16 PM;35;W;F;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.946234,-79.058349
39735;FAIL TO APPEAR;998 US 15 501 S/ARLEN PARK DR;CHAPEL HILL;NC;27516;2019-01-30;12:10 AM;29;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;;CLEARED BY ARREST;35.885637,-79.061418
39738;FAIL TO APPEAR/COMPL;1002 WILLOW DR;CHAPEL HILL;NC;27514;2019-01-30;9:12 PM;45;W;F;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.931006,-79.0268805
39737;FAIL TO APPEAR/COMPL;500 COOLIDGE ST;CHAPEL HILL;NC;27516;2019-01-30;4:43 PM;57;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;HANDGUN;CLEARED BY ARREST;35.897705936,-79.061008437
39736;PANHANDLING;PERKINS DR AND NC 86;CHAPEL HILL;NC;27514;2019-01-30;3:44 PM;72;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.966097,-79.0591095
39734;ASSAULT & BATTERY;123 BARCLAY RD;CHAPEL HILL;NC;27516;2019-01-29;7:36 PM;20;W;F;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.929625932,-79.057429188
39733;POSSESSION MARIJUANA;504 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-01-29;6:27 PM;20;W;M;;ON VIEW;U;HANDGUN;CLEARED BY ARREST;35.910125946,-79.0636509
39732;BREAKING/ENTER-MISD;1220 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2019-01-28;9:59 PM;37;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.948871692,-79.058436385
39731;IMPAIRED DRIVING DWI;1800 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-01-28;6:56 AM;26;W;M;N;ON VIEW;;UNARMED;CLEARED BY ARREST;35.936523,-79.0253685
39730;B&E-VEHICLE;952 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2019-01-28;2:23 AM;54;B;M;N;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.932037994,-79.055417071
39729;IMPAIRED DRIVING DWI;1798 MARTIN LUTHER KING JR BLVD/PERKINS DR;CHAPEL HILL;NC;27514;2019-01-27;12:22 AM;43;B;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.966097,-79.0591095
39728;ASSAULT W DEADLY WEAPON;1 HAMILTON RD;CHAPEL HILL;NC;27517;2019-01-27;3:51 AM;30;B;F;N;ON VIEW;;LETHAL CUTTING INSTRUMENT;CLEARED BY ARREST;35.908161909,-79.023865026
39726;LARCENY -  ALL OTHER;1749 DOBBINS DR;CHAPEL HILL;NC;27514;2019-01-26;10:06 PM;25;B;F;;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.945919,-79.014636
39727;RESISTING ARREST;101 MANNING DR;CHAPEL HILL;NC;27514;2019-01-26;11:10 AM;21;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.905356,-79.0510815
39725;LARCENY -  ALL OTHER;111 ISLEY ST;CHAPEL HILL;NC;27516;2019-01-25;9:11 PM;52;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.918935249,-79.057894609
39722;2ND DEGREE TRESPASS;210 S ESTES DR;CHAPEL HILL;NC;27514;2019-01-25;9:30 AM;43;B;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.929422,-79.0263045
39724;COUNTERFEITING;504 MEADOWMONT LN;;;27517;2019-01-25;5:39 PM;42;B;F;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.912084165,-79.008014936
39723;LARCENY -  ALL OTHER;116 E BARBEE CHAPEL RD;;NC;27517;2019-01-25;2:30 PM;49;B;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.900818344,-79.007766406
39721;LARCENY;143 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-01-24;5:23 PM;52;W;M;N;SUMMONED/CITED;N;;CLEARED BY ARREST;35.911782,-79.0578765
39720;DRIVING WHILE IMPAIRED;US 15 501/ERWIN RD;CHAPEL HILL;NC;27514;2019-01-24;3:28 AM;52;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.942256,-79.0183395
39719;ASSAULT ON FEMALE;711 N HERITAGE CIR;CHAPEL HILL;NC;27516;2019-01-23;11:42 PM;24;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.947476,-79.062318
39718;FAIL TO APPEAR/COMPL;14 MAXWELL RD;CHAPEL HILL;NC;27517;2019-01-23;6:01 PM;23;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);;;CLEARED BY ARREST;35.909964,-79.024660991
39716;IMPAIRED DRIVING DWI;516 W ROSEMARY ST/N GRAHAM ST;CHAPEL HILL;NC;27516;2019-01-23;2:15 AM;22;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.91108,-79.064928
39715;DRIVING WHILE IMPAIRED;NC 54/S MERRITT MILL RD;CHAPEL HILL;NC;27516;2019-01-22;4:43 AM;55;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.909598343,-79.065093335
39714;FAIL TO APPEAR/COMPL;122 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-01-22;9:43 PM;53;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.913441114,-79.05492899
39717;ASSAULT & BATTERY;325 W ROSEMARY ST;CHAPEL HILL;NC;27516;2019-01-22;5:32 PM;56;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.912378852,-79.060639569
39711;CONSUMING ON UNAUTHORIZED PREMISES;325 W ROSEMARY ST;CHAPEL HILL;NC;27516;2019-01-21;2:02 PM;72;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.912378852,-79.060639569
39713;UNAUTHORIZED USE OF VEHICLE;110 ASHLEY FOREST RD;CHAPEL HILL;NC;27514;2019-01-21;7:01 PM;55;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.944290086,-79.056703441
39712;CONSUMING ON UNAUTHORIZED PREMISES;325 W ROSEMARY ST;CHAPEL HILL;NC;27516;2019-01-21;2:01 PM;57;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.912378852,-79.060639569
39709;OPEN CONTAINER  M;CHURCH/LINDSAY;CHAPEL HILL;NC;;2019-01-20;12:30 AM;22;W;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914698,-79.0595505
39710;SEXUAL BATTERY;1 EUROPA DR;CHAPEL HILL;NC;27514;2019-01-20;4:51 AM;26;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.941125604,-79.018093064
39704;IMPAIRED DRIVING DWI;318 E ROSEMARY ST/HILLSBOROUGH ST;CHAPEL HILL;NC;27514;2019-01-19;1:03 AM;24;W;F;H;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.916561,-79.0497315
39705;2ND DEGREE TRESPASS;333 W ROSEMARY ST;CHAPEL HILL;NC;27516;2019-01-19;11:10 AM;57;W;M;H;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.91219222,-79.06111912
39708;DRUGS-POSS SCHED II;307 N COLUMBIA ST/CARR ST;CHAPEL HILL;NC;27516;2019-01-19;7:58 AM;36;W;M;N;ON VIEW;Y;;CLEARED BY ARREST;35.915706,-79.057359
39706;DAMAGE TO PROPERTY;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2019-01-19;11:16 PM;19;W;M;N;SUMMONED/CITED;N;;CLEARED BY ARREST;35.926893,-79.0529265
39707;IMPAIRED DRIVING DWI;1321 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27516;2019-01-19;9:28 PM;50;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.952111721,-79.057942383
39702;LARCENY;803 N COLUMBIA ST;CHAPEL HILL;NC;27516;2019-01-18;11:04 AM;34;B;M;N;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.921205984,-79.058360498
39703;ASSAULT ON FEMALE;400 MCCAULEY ST;CHAPEL HILL;NC;27516;2019-01-18;7:52 PM;23;B;M;U;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.906254772,-79.059857652
39696;2ND DEGREE TRESPASS;333 W ROSEMARY ST;CHAPEL HILL;NC;27516;2019-01-17;5:26 PM;57;W;M;H;SUMMONED/CITED;;UNARMED;CLEARED BY ARREST;35.91219222,-79.06111912
39697;ASSAULT ON FEMALE  M;;CHAPEL HILL;NC;;2019-01-17;10:06 PM;40;B;M;N;ON VIEW;;UNARMED;CLEARED BY ARREST;35.91489,-79.05677
39701;POSSESSION OF HEROIN;1301 FORDHAM BLVD;CHAPEL HILL;NC;27517;2019-01-17;11:12 PM;30;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.934624,-79.02261
39698;PUBLIC CONSUMPTION;100 N COLUMBIA ST;CHAPEL HILL;NC;27514;2019-01-17;7:22 PM;58;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913239914,-79.055755505
39699;ASSAULT ON FEMALE;409 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-01-17;10:06 PM;40;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.911016583,-79.06123766
39695;ASSAULT ON FEMALE;800 PRITCHARD AVE X;CHAPEL HILL;NC;27516;2019-01-16;2:00 AM;59;B;M;N;ON VIEW;Y;;CLEARED BY ARREST;35.921097968,-79.061017738
39700;POSS OF STOLEN GOODS;825 N ESTES DR;CHAPEL HILL;NC;27514;2019-01-15;6:22 PM;44;W;F;;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.935158995,-79.054911225
39692;IMPAIRED DRIVING DWI;1748 FORDHAM BLVD;CHAPEL HILL;NC;27514;2019-01-15;12:32 AM;27;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.940952919,-79.019257831
39694;LARCENY OF DOG;120 NEW CASTLE DR;CHAPEL HILL;NC;27517;2019-01-15;11:26 AM;32;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.923231846,-79.005797686
39691;CONTRIB DELINQ MINOR;839 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27516;2019-01-14;7:30 AM;40;B;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.928083034,-79.054219776
39693;COMMUNICATE THREATS;325 W ROSEMARY ST;CHAPEL HILL;NC;27516;2019-01-14;5:32 PM;37;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.912378852,-79.060639569
39689;IMPAIRED DRIVING DWI;100 MISTY WOODS CIR/SHADOWOOD DR;CHAPEL HILL;NC;27514;2019-01-13;6:00 PM;40;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.937297,-79.0551585
39687;FAIL TO APPEAR/COMPL;1098 MARTIN LUTHER KING JR BLVD/MUNICIPAL DR;CHAPEL HILL;NC;27514;2019-01-12;10:18 AM;57;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.939313,-79.0569585
39690;ASSAULT ON GOVERNMENT OFFICIAL;206 CARR ST;CHAPEL HILL;NC;27516;2019-01-12;1:54 AM;21;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.915083542,-79.059057684
39688;WORTHLESS CHECK;MUNICIPAL DR;CHAPEL HILL;NC;27514;2019-01-12;4:03 PM;52;B;F;;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.938053902,-79.061410673
39686;DRUG PARAPHERNALIA;411 MARTIN LUTHER KING JR BLVD/STEPHENS ST;CHAPEL HILL;NC;27516;2019-01-12;1:09 AM;52;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.917686,-79.05654
39684;BREAKING/ENTER-MISD;307 RANSOM ST;CHAPEL HILL;NC;27516;2019-01-11;5:24 AM;19;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.90646806,-79.05750144
39683;FORGERY;127 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-01-10;11:18 PM;32;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.913560552,-79.054784832
39685;DRUGS-MFG SCHED VI;1490 FORDHAM BLVD;CHAPEL HILL;NC;27517;2019-01-10;11:26 PM;20;B;M;N;ON VIEW;Y;;CLEARED BY ARREST;35.936043779,-79.02380606
39681;POSS OF STOLEN GOODS;ASHLEY FOREST RD;CHAPEL HILL;NC;27514;2019-01-09;5:16 AM;27;B;F;;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.94434717,-79.056379491
39682;POSSESSION MARIJUANA;101 EUROPA DR;CHAPEL HILL;NC;27514;2019-01-09;4:45 AM;30;B;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.940222,-79.016841
39680;DRUG PARAPHERNALIA;100 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-01-08;11:35 PM;24;B;M;;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.913093925,-79.056024223
39676;DRUGS-POSS SCHED II;1709 HIGH SCHOOL RD;CHAPEL HILL;NC;27516;2019-01-08;9:32 AM;41;W;M;;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.947206362,-79.080563127
39674;WEAP-SCHOOL PROPERTY;1709 HIGH SCHOOL RD;CHAPEL HILL;NC;27516;2019-01-08;9:32 AM;32;W;M;;ON VIEW;U;LETHAL CUTTING INSTRUMENT;CLEARED BY ARREST;35.947206362,-79.080563127
39679;CONCEALING MDSE/SHOPLIFTING;143 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-01-08;9:00 PM;19;W;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.911782,-79.0578765
39675;DRUG PARAPHERNALIA;1709 HIGH SCHOOL RD;CHAPEL HILL;NC;27516;2019-01-08;9:32 AM;37;W;M;;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.947206362,-79.080563127
39678;DISSEMINATION OF OBSCENE MATERIAL TO A MINOR (UNDER 16)  F;HOMESTEAD RD // HIGH SCHOOL RD;CHAPEL HILL;NC;27516;2019-01-08;6:45 AM;53;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.947233,-79.0831125
39669;IMPAIRED DRIVING DWI;110 S ESTED DR;CHAPEL HILL;NC;27516;2019-01-07;2:26 AM;21;W;M;H;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.930079738,-79.065372689
39670;1ST DEGREE TRESPASS;409 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-01-07;8:40 AM;64;B;M;N;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.911016583,-79.06123766
39673;2ND DEGREE TRESPASS;109 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-01-07;10:38 PM;72;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.912902163,-79.056280929
39668;IMPAIRED DRIVING DWI;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2019-01-07;2:54 AM;19;W;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
39672;ORDER FOR CONTEMPT;MLK JR BLVD//AIRPORT RD;CHAPEL HILL;NC;27514;2019-01-07;12:35 PM;53;W;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.949519,-79.0583715
39662;ROBBERY;545 ASHLEY CT;CHAPEL HILL;NC;27514;2019-01-06;3:28 AM;23;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;;CLEARED BY ARREST;35.943389883,-79.024652362
